price_id,livestock_mkt,record_date,product_type,grade,part,price_per_kg,supply_volume,demand_level,season,disease_outbreak,currency_rate,predicted_price,accuracy_score
399,42,2024-08-12,닭고기,3등급,뒷다리,23036,4260,높음,여름,False,1254.68,10283,0.897
577,17,2023-12-16,오리고기,특등급,갈비,25190,2252,보통,겨울,False,1342.13,32566,0.818
469,10,2024-11-17,돼지고기,3등급,앞다리,16358,2545,보통,겨울,False,1141.14,15614,0.826
17,2,2024-12-16,오리고기,2등급,삼겹살,12827,4651,높음,여름,False,1302.21,33004,0.939
49,4,2024-04-02,소고기,특등급,갈비,23936,4949,보통,가을,False,1128.61,23211,0.832
580,7,2024-01-01,닭고기,등외급,갈비,19430,3210,보통,여름,False,1313.7,31299,0.936
488,10,2024-08-07,소고기,특등급,등심,20688,3885,높음,봄,False,1276.87,12644,0.914
4,3,2024-06-16,닭고기,2등급,갈비,18839,4859,낮음,여름,False,1285.35,27220,0.885
487,7,2023-11-11,오리고기,2등급,뒷다리,10637,3615,높음,가을,False,1325.73,31595,0.941
439,32,2023-06-10,오리고기,등외급,앞다리,10313,150,보통,봄,True,1379.82,8346,0.944
363,33,2024-10-30,양고기,2등급,갈비,29548,1323,보통,겨울,False,1149.79,12523,0.834
434,49,2024-07-07,닭고기,2등급,등심,34699,184,보통,여름,False,1160.7,18839,0.823
303,42,2024-04-09,닭고기,2등급,등심,16594,2405,높음,가을,False,1155.73,17449,0.925
226,29,2024-12-21,돼지고기,2등급,삼겹살,23156,810,높음,겨울,False,1217.34,22132,0.915
27,8,2023-10-11,오리고기,등외급,등심,18545,2151,보통,봄,False,1219.07,14095,0.776
425,33,2023-08-25,오리고기,특등급,삼겹살,31893,1297,높음,가을,False,1114.52,13900,0.783
264,29,2024-12-10,양고기,3등급,뒷다리,30117,589,보통,봄,False,1108.76,28508,0.886
51,49,2023-07-12,닭고기,3등급,목살,22386,4568,낮음,여름,False,1112.77,14983,0.823
230,29,2023-11-14,소고기,2등급,등심,17078,1509,낮음,겨울,False,1203.49,30026,0.799
38,47,2024-09-15,돼지고기,1등급,갈비,34046,4431,보통,봄,True,1128.05,10037,0.803
158,4,2023-11-05,오리고기,등외급,삼겹살,26792,4824,보통,겨울,False,1140.84,18755,0.858
238,42,2024-11-10,닭고기,특등급,삼겹살,31067,2897,낮음,겨울,False,1193.57,28335,0.862
575,34,2024-04-07,돼지고기,1등급,삼겹살,30220,3855,보통,겨울,False,1331.43,23415,0.774
176,44,2024-12-11,닭고기,등외급,등심,13156,2069,보통,봄,False,1263.69,12010,0.832
515,20,2023-10-18,양고기,등외급,뒷다리,24276,879,높음,겨울,False,1393.31,10523,0.828
358,11,2024-04-08,닭고기,특등급,뒷다리,22603,1503,낮음,봄,False,1343.21,10811,0.847
195,9,2024-01-20,양고기,등외급,삼겹살,14813,610,높음,여름,False,1397.21,34967,0.902
504,25,2025-04-13,닭고기,등외급,목살,11568,4801,낮음,봄,False,1252.86,18011,0.942
579,23,2024-03-13,닭고기,2등급,안심,29495,4555,낮음,가을,False,1119.16,9530,0.846
512,18,2024-11-19,소고기,특등급,뒷다리,8432,428,낮음,겨울,False,1249.87,14818,0.906
68,42,2024-01-30,양고기,2등급,등심,30289,4437,보통,봄,False,1219.49,16976,0.809
320,10,2023-06-22,돼지고기,2등급,갈비,25139,3730,낮음,봄,False,1248.49,33754,0.77
169,41,2024-02-12,소고기,2등급,갈비,15492,2787,보통,가을,False,1172.73,14131,0.745
368,16,2024-07-05,양고기,등외급,삼겹살,12671,4095,보통,여름,False,1205.24,11469,0.72
163,26,2023-08-11,소고기,2등급,등심,17284,2653,보통,봄,False,1389.37,11107,0.79
194,36,2024-09-10,양고기,3등급,삼겹살,20606,3036,보통,겨울,False,1122.19,18951,0.848
153,26,2024-04-10,소고기,3등급,목살,26712,3522,보통,여름,True,1198.86,22089,0.77
502,24,2023-08-15,오리고기,2등급,앞다리,26527,3371,낮음,여름,True,1190.49,22840,0.901
347,13,2025-03-31,돼지고기,특등급,안심,28130,2180,보통,겨울,False,1349.02,32654,0.766
486,47,2024-09-20,돼지고기,3등급,삼겹살,30375,3303,높음,가을,False,1130.14,20997,0.843
334,17,2025-01-23,양고기,1등급,목살,15266,3946,보통,여름,True,1329.78,15675,0.773
104,49,2023-11-29,돼지고기,등외급,등심,23994,2105,높음,가을,False,1146.27,34324,0.765
391,45,2025-04-01,오리고기,1등급,안심,32194,2100,보통,봄,False,1246.84,18394,0.929
75,12,2023-12-15,오리고기,3등급,앞다리,18572,2037,높음,겨울,False,1199.52,21952,0.884
423,13,2023-07-10,오리고기,1등급,뒷다리,16687,4127,높음,겨울,False,1203.12,31207,0.71
578,24,2024-03-06,양고기,3등급,목살,25898,388,보통,겨울,False,1181.59,29812,0.917
120,47,2024-01-01,닭고기,등외급,등심,29510,318,높음,가을,False,1206.17,26784,0.858
397,32,2025-05-05,닭고기,2등급,뒷다리,9732,2754,낮음,가을,False,1364.04,14431,0.815
410,39,2023-07-21,닭고기,3등급,뒷다리,12833,3312,낮음,봄,False,1299.24,25350,0.725
482,37,2025-01-02,돼지고기,3등급,안심,12892,3685,높음,겨울,False,1223.51,20106,0.872
208,19,2024-07-13,소고기,등외급,안심,29858,1141,높음,여름,False,1330.69,31360,0.823
335,49,2023-07-12,닭고기,2등급,목살,12609,1673,보통,봄,False,1264.92,19120,0.72
353,48,2024-10-14,오리고기,3등급,삼겹살,16595,3672,보통,겨울,False,1345.02,10050,0.867
342,14,2024-02-23,닭고기,3등급,목살,23573,2911,보통,겨울,False,1112.48,14758,0.836
405,4,2024-09-22,오리고기,등외급,갈비,18858,3365,낮음,겨울,False,1100.74,13686,0.847
9,13,2024-10-13,닭고기,특등급,안심,15005,3263,낮음,겨울,False,1101.98,22872,0.768
378,29,2023-08-22,닭고기,2등급,갈비,27224,4780,보통,여름,False,1128.57,34803,0.743
37,32,2024-09-17,양고기,2등급,갈비,18172,823,높음,봄,False,1327.88,11488,0.702
140,47,2025-03-25,소고기,특등급,안심,21025,2206,보통,겨울,False,1245.27,8362,0.871
254,36,2023-09-16,닭고기,1등급,갈비,16600,843,보통,겨울,False,1173.17,26123,0.949
304,25,2023-06-12,돼지고기,3등급,앞다리,32845,4353,높음,가을,False,1290.65,26897,0.723
543,34,2023-07-24,닭고기,1등급,안심,30635,385,낮음,가을,False,1160.96,26348,0.805
60,41,2024-01-16,닭고기,특등급,앞다리,30669,3556,낮음,겨울,False,1269.05,32593,0.793
112,23,2023-10-29,돼지고기,등외급,목살,8575,639,낮음,겨울,False,1207.98,22836,0.901
364,36,2024-06-15,소고기,2등급,삼겹살,17492,1957,보통,가을,False,1141.77,11722,0.917
355,45,2024-06-18,양고기,3등급,삼겹살,13983,4838,보통,봄,False,1398.19,20992,0.786
263,34,2025-03-12,오리고기,2등급,앞다리,18870,1505,높음,겨울,False,1229.64,29925,0.735
526,44,2025-02-15,돼지고기,등외급,목살,16768,3995,보통,겨울,False,1105.01,8551,0.915
298,18,2023-12-25,돼지고기,등외급,갈비,15284,3785,낮음,봄,False,1308.03,26926,0.719
151,4,2024-08-25,돼지고기,1등급,등심,32523,668,낮음,겨울,False,1286.06,22684,0.838
267,15,2023-10-21,소고기,2등급,뒷다리,34350,2238,보통,봄,False,1277.66,28805,0.742
519,33,2024-03-19,닭고기,1등급,삼겹살,29036,1777,낮음,가을,False,1358.24,21565,0.862
531,12,2024-09-23,소고기,1등급,앞다리,19998,529,높음,봄,False,1336.79,17700,0.737
39,28,2025-04-20,돼지고기,3등급,목살,18713,2225,높음,봄,True,1213.78,15767,0.758
432,46,2025-01-29,소고기,3등급,목살,11114,3371,낮음,가을,False,1100.2,20690,0.776
308,50,2025-05-19,돼지고기,2등급,갈비,27305,4702,보통,겨울,False,1266.47,13520,0.708
199,16,2023-12-08,돼지고기,1등급,갈비,13571,3229,낮음,봄,False,1376.12,34700,0.875
356,32,2023-12-16,돼지고기,2등급,앞다리,31208,1938,낮음,봄,False,1332.69,8558,0.835
147,17,2024-03-20,오리고기,1등급,등심,11686,3451,높음,가을,False,1132.09,29715,0.855
471,39,2025-03-31,소고기,1등급,앞다리,8004,125,보통,여름,False,1325.95,25365,0.731
533,25,2024-06-18,닭고기,특등급,갈비,25686,3994,보통,봄,False,1288.57,16791,0.925
148,40,2025-03-02,닭고기,3등급,삼겹살,9955,3883,보통,가을,False,1191.4,12140,0.761
421,7,2025-04-08,오리고기,특등급,삼겹살,18221,4229,높음,여름,False,1269.84,8908,0.852
349,19,2023-10-11,소고기,특등급,등심,31120,4326,높음,봄,False,1189.31,25404,0.757
326,49,2024-01-22,양고기,1등급,목살,31983,2070,낮음,봄,False,1109.26,30120,0.79
514,37,2024-11-25,닭고기,3등급,등심,15303,120,높음,겨울,False,1258.49,11050,0.726
124,49,2024-01-25,오리고기,등외급,목살,9544,2343,낮음,가을,False,1215.57,28174,0.903
503,14,2024-05-30,오리고기,등외급,등심,26067,1961,낮음,가을,False,1255.32,12889,0.776
97,36,2023-12-26,돼지고기,특등급,안심,17815,3289,높음,여름,False,1303.91,20556,0.909
144,26,2024-03-06,닭고기,등외급,앞다리,33706,2998,낮음,봄,False,1287.51,19052,0.77
240,30,2024-08-12,돼지고기,특등급,삼겹살,23733,301,높음,봄,False,1162.06,24217,0.942
426,42,2023-07-27,돼지고기,3등급,앞다리,30260,4023,높음,가을,False,1129.87,22769,0.759
98,11,2023-09-25,닭고기,1등급,앞다리,18479,4942,높음,가을,False,1298.2,20383,0.782
325,22,2025-01-23,닭고기,3등급,갈비,32173,1689,보통,겨울,False,1124.8,21017,0.738
280,12,2023-10-27,오리고기,2등급,뒷다리,19643,2391,낮음,봄,False,1358.79,12963,0.796
294,35,2024-07-12,오리고기,1등급,갈비,12025,3485,낮음,가을,False,1140.18,18398,0.911
478,3,2024-05-04,소고기,특등급,삼겹살,28246,1248,보통,여름,False,1232.03,16631,0.787
123,43,2024-03-13,소고기,1등급,안심,31903,3020,낮음,여름,False,1197.33,24688,0.765
184,24,2023-09-28,닭고기,특등급,목살,16457,124,보통,가을,False,1307.85,31099,0.929
203,29,2024-04-08,소고기,3등급,갈비,26713,4005,낮음,봄,False,1207.86,10238,0.747
324,23,2024-05-31,소고기,등외급,목살,10166,4932,높음,겨울,False,1246.61,15812,0.91
247,26,2023-12-06,닭고기,2등급,목살,14242,706,낮음,겨울,False,1343.06,10932,0.777
513,5,2023-07-28,오리고기,2등급,뒷다리,33482,4192,높음,가을,False,1278.18,11680,0.799
458,25,2023-12-20,양고기,1등급,삼겹살,29384,3989,보통,겨울,False,1308.68,32646,0.92
479,17,2023-09-12,닭고기,특등급,등심,26983,2382,보통,겨울,False,1316.73,27557,0.741
500,19,2024-07-27,돼지고기,특등급,앞다리,32792,4437,높음,여름,False,1354.37,21397,0.702
530,13,2023-09-23,닭고기,3등급,안심,10789,1510,보통,여름,False,1118.14,18075,0.775
389,5,2024-04-11,닭고기,2등급,뒷다리,22529,4785,낮음,겨울,False,1328.44,18020,0.764
126,18,2024-07-12,오리고기,1등급,등심,31734,1911,낮음,겨울,False,1216.34,11576,0.716
582,43,2023-12-17,닭고기,특등급,갈비,14562,3898,낮음,봄,False,1123.12,31224,0.922
224,45,2025-01-06,돼지고기,2등급,목살,15676,649,낮음,봄,False,1272.57,33517,0.894
343,27,2023-09-07,닭고기,1등급,삼겹살,24686,4305,낮음,봄,False,1315.69,15245,0.746
54,8,2024-12-04,돼지고기,1등급,뒷다리,28950,590,낮음,봄,False,1366.27,10857,0.878
220,45,2024-01-15,닭고기,1등급,갈비,24006,2302,낮음,가을,False,1177.62,19235,0.781
130,5,2023-06-26,양고기,특등급,삼겹살,15208,2184,낮음,봄,False,1393.45,28530,0.926
544,13,2024-04-30,돼지고기,2등급,등심,16868,4224,낮음,여름,False,1342.42,18860,0.797
394,30,2025-04-22,소고기,특등급,안심,20612,4062,보통,봄,False,1224.27,33181,0.799
448,1,2024-06-16,닭고기,3등급,목살,12878,1439,낮음,가을,False,1309.83,24517,0.885
546,19,2024-10-28,양고기,특등급,삼겹살,27803,1389,보통,여름,False,1217.22,16038,0.877
396,16,2024-09-30,오리고기,3등급,목살,34575,2491,낮음,가을,True,1290.09,16085,0.769
567,41,2025-02-19,닭고기,2등급,삼겹살,11695,100,높음,가을,False,1256.9,21756,0.784
403,35,2024-06-21,닭고기,등외급,뒷다리,27355,733,높음,가을,False,1385.08,25350,0.804
387,22,2025-02-28,돼지고기,2등급,삼겹살,19575,537,높음,가을,True,1313.42,25732,0.857
581,11,2024-02-02,돼지고기,1등급,갈비,18702,716,낮음,겨울,False,1273.0,8027,0.718
295,32,2023-11-11,양고기,특등급,목살,30006,3011,높음,겨울,False,1135.36,30500,0.774
501,12,2024-09-15,소고기,1등급,목살,15290,2800,낮음,겨울,False,1297.52,22863,0.763
483,6,2023-06-23,돼지고기,1등급,안심,10032,2251,높음,가을,False,1305.97,12761,0.771
416,46,2023-06-12,돼지고기,특등급,목살,33809,1478,보통,봄,False,1163.56,18867,0.821
113,22,2023-10-21,양고기,특등급,등심,22045,2934,보통,봄,False,1180.93,30791,0.735
180,34,2024-09-30,양고기,3등급,앞다리,27216,4569,보통,여름,False,1238.49,27161,0.725
422,50,2024-03-08,닭고기,2등급,앞다리,17185,2448,낮음,여름,False,1245.6,20922,0.873
468,5,2024-10-07,양고기,특등급,삼겹살,21267,2092,낮음,여름,False,1364.3,16805,0.906
450,41,2024-12-09,소고기,특등급,안심,18625,2644,높음,겨울,False,1296.65,21188,0.917
374,35,2023-07-03,닭고기,등외급,목살,33649,330,높음,봄,False,1180.2,23944,0.869
315,44,2024-06-06,돼지고기,등외급,갈비,25431,4940,낮음,겨울,False,1102.88,27828,0.747
152,36,2024-12-06,소고기,특등급,안심,25218,572,보통,여름,False,1341.22,23743,0.715
583,9,2023-07-06,양고기,2등급,삼겹살,33090,107,높음,봄,False,1236.56,19960,0.825
234,46,2025-03-27,소고기,등외급,갈비,25507,1774,낮음,겨울,False,1388.52,25973,0.739
307,5,2024-05-22,오리고기,특등급,삼겹살,25786,3572,높음,겨울,False,1399.97,11031,0.821
550,34,2024-03-06,돼지고기,등외급,안심,30200,2230,높음,겨울,False,1119.83,18421,0.756
165,18,2024-06-09,돼지고기,등외급,앞다리,22343,1350,낮음,겨울,True,1187.43,13241,0.821
318,21,2024-05-24,소고기,등외급,삼겹살,17644,3357,낮음,봄,False,1389.15,25864,0.882
137,25,2024-05-02,소고기,3등급,목살,8340,3909,보통,가을,False,1118.98,23155,0.905
411,28,2025-05-13,오리고기,특등급,삼겹살,17022,2043,보통,겨울,False,1207.47,23198,0.772
198,26,2024-11-29,소고기,등외급,갈비,18526,3225,높음,봄,False,1251.98,32741,0.707
569,48,2023-06-03,오리고기,특등급,갈비,17764,2716,보통,봄,False,1316.23,25983,0.789
