entry_id,author_id,author_year,entry_date,title,content,mood,mood_score,weather,is_private,word_count,created_at,updated_at
67,25,1986,2025-02-10,Dolorem autem dignissimos optio velit.,"Quas quis omnis cupiditate quis. Illo quod soluta rerum perferendis dolorem reprehenderit.
Iste voluptate quas. Ducimus ratione nobis suscipit provident quia.
Rerum asperiores facere eum molestiae. Ullam aliquid quod odit in non numquam.
Ducimus laboriosam cum totam inventore. Velit itaque alias ducimus corporis. Neque odit fugit voluptatibus unde.
Eligendi iure a minima qui. Beatae cum culpa tenetur perferendis. Eveniet labore ut veritatis nisi neque deserunt sint.
Minus perferendis consectetur. Quasi laudantium veritatis excepturi debitis quia. Quas repellendus reiciendis dolorum voluptatem atque.
Exercitationem natus soluta harum adipisci vitae. Voluptates fuga quaerat ad id cum fuga. Dolore ducimus inventore consequuntur. Neque accusamus vitae quia quaerat.
Quod quos veniam repellendus animi quos. Excepturi ducimus est at nam quaerat. Ipsam illo veritatis magnam sunt consequatur corporis. Iste blanditiis molestiae.",매우좋음,6,비,True,1414,2025-02-23 17:03:26.312661,2025-04-16 14:58:47.368440
68,9,1996,2024-07-23,Aliquid debitis quia ut error.,"Deleniti atque facilis dicta.
Velit tenetur occaecati impedit dolore rem fugiat. Incidunt corporis sint voluptatem. Facilis ratione impedit temporibus tempore veritatis animi.
Ipsum distinctio culpa quia.
Quidem odio omnis eum. Quisquam repellat rem asperiores eius perferendis.
Error blanditiis debitis fugiat. Aperiam ex voluptatum fuga quos. Distinctio totam fugit eaque odio exercitationem.
Iure accusamus sunt dolorum repudiandae. Dolore fuga eum repudiandae. Deleniti similique modi perspiciatis reprehenderit.
Repellendus deserunt accusamus. Ipsam doloribus repellendus maiores nam reprehenderit illo eaque. Id ratione quas voluptatibus.
Nostrum odit architecto. Magni repellendus error quo pariatur. Hic excepturi vero provident eum et rem voluptas.
Ex qui dicta.
Dicta quaerat distinctio eligendi. Ex temporibus magnam molestias laboriosam. Veritatis magnam debitis eaque.",나쁨,10,흐림,True,1806,2024-12-11 03:07:49.946240,2025-05-09 13:13:21.660303
69,23,1987,2024-12-13,Quo inventore perferendis quae inventore.,"Excepturi ipsum occaecati. Repellendus quos ad ducimus expedita reprehenderit numquam.
Eaque facere iure est esse. Omnis rerum labore quo cumque.
Voluptas pariatur molestiae sunt rem maiores. Eveniet voluptas repellendus non harum. Praesentium laboriosam molestias est ratione.
Ab nisi beatae. Ad similique similique quia.
Eaque atque labore tenetur. Molestiae repudiandae quia iure omnis.
Rerum minus minima accusamus sapiente. Dolor blanditiis dolorem nihil est laudantium. Occaecati quia aspernatur vel ducimus sequi magni.
Ea itaque beatae reprehenderit. Excepturi iure voluptatum.
Aspernatur porro repellat voluptates adipisci adipisci. Possimus odit quia ullam tempora corporis qui.
Consequatur architecto quis aliquam a commodi laborum.
Debitis nulla necessitatibus corporis in. Odio neque odio nemo quas aut. Eaque tempora quaerat magnam sit facere consequuntur. Debitis rem officiis aliquam maxime.
Voluptates dignissimos nostrum nesciunt vero velit. Pariatur reiciendis omnis delectus est.",나쁨,9,맑음,True,1681,2024-10-23 18:55:47.796922,2025-02-08 09:37:08.927481
70,29,1997,2024-08-31,Eos sunt maiores error cumque provident.,"Ea deserunt voluptatem distinctio eos eveniet ipsum. Repellendus aperiam velit explicabo excepturi architecto labore. Deleniti dolor praesentium animi.
Minus perspiciatis ut veritatis voluptatem. Voluptatum ex iusto a mollitia placeat.
Facilis ducimus praesentium minus aliquid neque. Tempora rem atque delectus. Ipsam ex velit placeat.
Exercitationem pariatur ad commodi neque. Velit sunt accusantium autem inventore quos ipsam.
Maxime assumenda veniam sed iusto dolor placeat. Temporibus repellendus voluptas numquam earum. Ullam quas adipisci quidem ullam. Sunt iusto atque enim doloremque.
Natus voluptatem placeat voluptas ratione possimus dolorum ut. Soluta dolorem eligendi dolor magnam officiis eum.
Vitae autem commodi quisquam molestias rem. Laboriosam dolorum neque eligendi vitae inventore.
Eaque iste consequatur velit unde. Vitae nesciunt est velit facilis quibusdam dignissimos.
Provident officiis voluptates. Pariatur placeat numquam. Ducimus sequi sed nam tempore.",나쁨,8,눈,True,645,2025-01-20 05:45:39.753116,2025-04-02 13:01:49.307647
71,30,1982,2024-10-16,Modi vitae reprehenderit dolorem odio.,"Id rem culpa. Fuga id ea harum.
Occaecati eveniet pariatur non quas doloribus vitae placeat. Reprehenderit aliquid magnam. Tempora illo perspiciatis.
Officiis similique cum commodi consequatur. Cumque modi fugit similique soluta. Eaque quisquam id dolorum saepe culpa quisquam veniam. Veniam iure quidem delectus.
Facilis quas autem. Necessitatibus commodi aperiam.
Blanditiis voluptatum commodi quasi ex natus. Labore sit repudiandae vitae similique quis. Dolores ullam iure sit sed eligendi aliquid.
Error cupiditate dignissimos voluptate. Ad commodi rerum quaerat dicta sint. Laudantium vero sunt vero fuga saepe in.
Eveniet nostrum quo nobis sint.
Ipsa id beatae sed tempore. Consequatur pariatur fugit illo suscipit necessitatibus officiis adipisci.
Alias aspernatur iusto expedita minima amet. Quas nemo doloremque est debitis porro.
Temporibus rerum nostrum ducimus provident. Dignissimos amet corrupti. Consectetur iure similique laborum odit delectus.",좋음,2,비,True,912,2025-04-23 03:39:03.213189,2025-04-19 21:38:49.881896
72,5,1988,2025-01-04,Totam eaque illum.,"Qui inventore doloribus doloribus aut repellendus tempore. Voluptatum accusamus sit iure voluptate distinctio.
Modi impedit quis ipsum consequatur. Fuga accusantium odio consequuntur unde.
Et aliquid dignissimos. Cupiditate vitae porro dolore impedit cupiditate. Eaque animi corporis fugit assumenda earum consectetur.
Eveniet et ea harum doloribus eligendi. Sed possimus dolorem aut voluptatem itaque tempora reprehenderit. Impedit blanditiis impedit explicabo quo harum quae.
Architecto ut aperiam optio consequuntur tenetur. Asperiores dolor quia ipsum magni. Laboriosam facere ducimus quis quasi velit.
Esse vitae soluta incidunt dolore ab. Blanditiis aperiam esse eligendi repudiandae eius eveniet. Suscipit iusto adipisci totam quo.
Laboriosam mollitia distinctio dolore quis neque beatae. Error vero numquam nisi ratione quam aliquam quidem. Consequatur nobis atque. Incidunt explicabo consequuntur quas id temporibus ducimus.",좋음,5,바람,True,1568,2024-09-19 16:30:15.753746,2025-02-20 11:37:12.626102
73,40,1983,2025-01-11,Deleniti quibusdam eum nam numquam assumenda.,"Ad inventore tempore ad ullam. Praesentium quas repellat officiis.
Nemo est labore vitae. Vel itaque quos ut dolorum sunt. Odio tempore fugit laboriosam.
Nostrum quo quae voluptates pariatur facere quas incidunt. Dolorum vitae aut enim consequatur quia officia.
Aut velit unde. Veniam odit consectetur.
Nostrum fuga commodi itaque. At hic quia illum harum. Magni iure sapiente illo ipsam laudantium perspiciatis culpa.
Dolorum officiis ex porro itaque. Rem quod hic sit sed quos excepturi.
Adipisci doloribus reprehenderit magnam ratione. Expedita neque id ab. Ea accusantium non veritatis.
Deleniti accusamus reiciendis rerum nam molestiae vitae. Consequuntur eligendi magni asperiores quisquam possimus. Autem itaque vitae explicabo illo accusantium culpa provident.
Facere nemo vel iste accusamus quae. Quidem soluta non. Molestiae culpa error natus. Similique sequi reprehenderit quos.
Quidem provident harum exercitationem similique quia placeat. Quia at eveniet culpa accusamus fuga est ex.",좋음,3,눈,True,1901,2024-09-24 11:40:26.381932,2025-04-11 10:28:58.618149
74,14,1980,2024-07-28,Eos eaque officiis et labore.,"Ipsum aliquid vel doloremque. Numquam cumque atque similique qui quo. Quos rem sed ut quam praesentium sapiente.
Magni rem quidem. Dolor debitis ut at aliquam explicabo.
Quam dolore magni recusandae occaecati labore beatae. Cumque ad culpa praesentium a eum dolor vero. Voluptate et tempore consectetur tempore.
Reiciendis ex maxime corporis alias vel. Iure dolores velit voluptatum cum harum deleniti. Ipsum debitis libero inventore in illum accusamus est.
Voluptas fugiat reprehenderit.
Excepturi alias quisquam laborum. Numquam quae cumque placeat. Fugiat nulla temporibus soluta natus voluptatem eos.
Sunt doloremque maiores esse perspiciatis aspernatur illum. Minima libero minima.
Mollitia occaecati facilis facere eum quisquam repellat. Consequatur quidem provident asperiores fuga fuga nobis. Odio porro dolore eos atque.",보통,3,바람,True,990,2025-02-03 08:22:29.238025,2024-12-03 22:25:14.743102
75,39,1991,2024-07-14,Quisquam culpa nulla odit repellat illum.,"Esse possimus fugiat facere maiores.
Id aspernatur voluptate optio accusamus vel sequi. Alias voluptatum maxime ducimus esse.
Suscipit aspernatur quas nesciunt soluta ullam enim. Qui rem alias cupiditate ullam minima. Vitae alias maxime consequuntur.
Tenetur aliquam dolores. Quam eveniet quod atque doloribus mollitia. Culpa corporis laudantium veritatis sequi.
Molestiae deleniti officiis doloremque veritatis dolor. Cum dolorem consequuntur mollitia enim qui. Nulla cum repellendus rerum officiis voluptatum.
Eos eius voluptas in magnam dignissimos facere. Porro corporis cupiditate magnam sit natus ullam accusamus.
Assumenda laboriosam voluptatum placeat corrupti. Aperiam ipsa quisquam voluptatem. Veniam aliquam tempora quos.
Ad officiis natus ab. Nihil quam minus. Ad laboriosam perspiciatis sit cumque accusamus cupiditate.
Dolorem animi laboriosam laudantium officiis cum architecto. Cumque expedita culpa numquam iusto aut quas facere. Laborum fugiat praesentium explicabo doloribus.",보통,3,흐림,False,718,2025-03-25 21:29:58.223471,2025-05-21 11:19:31.567437
76,9,1980,2024-10-08,Quidem architecto ullam ipsam.,"Et porro distinctio tempore odit eaque totam non. Tempora velit quos occaecati rem deleniti. Quasi laboriosam quas quia perspiciatis sunt a. Minus porro perspiciatis vero cum quibusdam.
Ipsa quasi harum. Sequi modi dolor quos explicabo quasi hic. Quia at reiciendis id rem.
Dicta quis excepturi eos. Vero consequatur libero quisquam inventore. Labore non nemo numquam.
Sapiente dolor autem a. Molestiae dicta reiciendis deleniti blanditiis delectus. Sed dolorum sint.
Eius beatae itaque beatae labore dolorum quasi. Illum nam vitae ea natus nihil voluptas nulla. Sunt delectus atque possimus voluptatibus.
Beatae autem voluptate cumque repellendus odit distinctio. Pariatur pariatur dolores sequi adipisci asperiores quasi. Dolor dolorum vitae natus eum veritatis. Corrupti est totam quos unde.
Doloribus quo accusamus sit provident impedit quisquam. Perspiciatis vel repellendus aperiam iure. A alias provident veritatis facilis cum.",나쁨,6,눈,True,357,2025-03-22 04:16:05.322401,2025-05-04 13:20:26.580107
77,33,1996,2024-07-21,Molestiae laudantium beatae eius.,"Laboriosam ratione molestiae eum neque accusantium. Blanditiis magni impedit molestiae. Quisquam dolorem est optio cumque cumque recusandae. Veritatis voluptatem quia quia corporis est.
Sequi similique adipisci. Tenetur modi earum.
Nihil cumque ducimus quia facilis nostrum. Veniam aliquam reprehenderit dolor.
Voluptas earum iste vitae. Quasi deserunt ut quam.
Corporis dolore sed tempora. Nulla quibusdam tenetur consectetur officiis dolores autem. Id eum placeat debitis.
Ea reiciendis quas totam aliquam suscipit. Dolores culpa voluptatem illo saepe.
Voluptatem ea alias. Aperiam ad cum pariatur.
Asperiores consequuntur voluptates voluptas dicta optio nam. Sapiente quisquam deserunt at deleniti iste alias atque.
Rerum voluptas ex. Pariatur sed sed autem.
Asperiores architecto maxime saepe nostrum ipsa. Explicabo nesciunt impedit incidunt aperiam ratione accusantium. Consequuntur ab eligendi cumque in illum.
Quos neque dolorem optio exercitationem magni. Quisquam pariatur quis.",나쁨,10,바람,True,461,2024-06-25 04:58:36.709836,2025-04-12 09:59:33.287494
78,4,1983,2025-03-02,Assumenda dicta perspiciatis.,"Laborum nobis commodi. Eius dignissimos omnis delectus voluptas sed dicta sapiente.
Blanditiis quo eius minima.
Eos cumque pariatur deserunt officia. Qui amet sequi reiciendis.
Soluta sed at ipsa reprehenderit autem cum.
Magnam dolore eligendi necessitatibus quia totam nihil. Ea beatae provident saepe facilis.
Ex expedita quo laborum quis. Quas minus sint ipsa quis assumenda.
Fugiat earum rem adipisci quod. Itaque tempora delectus adipisci esse.
Iure eos iure ratione dicta voluptatum saepe culpa. Aliquam quia tempora consequatur. Id consectetur recusandae maxime odit consequuntur.
Animi quia maxime deleniti nesciunt vel. Atque veniam consectetur repudiandae asperiores. Iusto aut labore culpa modi itaque nisi possimus.
Rem magnam unde sed eum minima iure. Soluta sequi adipisci excepturi aliquid quibusdam maxime. Totam nemo qui reiciendis delectus libero.
Ullam quidem dolore officia repudiandae quis. Nobis illum nihil. Mollitia libero nobis odio ullam eum temporibus nisi.",보통,6,비,True,423,2025-01-08 00:09:45.029459,2025-02-16 17:42:29.365833
79,12,1988,2024-12-31,Neque recusandae voluptates nostrum nostrum aliquid.,"Minus aspernatur modi facilis. Expedita earum earum maiores fugit omnis rerum. In amet consectetur necessitatibus saepe ut maiores eum.
Aut quibusdam maxime quos voluptatum autem. Natus vel fugiat fugit.
Fugit hic ullam dolore optio voluptate vero.
Quibusdam laudantium impedit nam iusto dolorem. Natus libero enim beatae. Blanditiis soluta ut laudantium repellendus.
Ratione pariatur praesentium voluptatum libero ullam ex. Maiores voluptatibus ratione vitae nemo.
Nostrum quidem nam provident excepturi. Minima deserunt facere adipisci ad nesciunt rerum.
Officiis dolor exercitationem incidunt fugit quaerat expedita eos.
Possimus expedita odio.
Nobis deserunt maiores adipisci dolores modi. Cum cupiditate sequi vel repellendus pariatur sint dicta. Harum corrupti voluptatem nemo consequuntur aliquid.
At maiores quod voluptas eos impedit cumque. Dolore enim laudantium magni quis. Quo numquam deserunt accusamus officia a adipisci illum.",보통,7,맑음,False,807,2024-08-04 01:59:43.501252,2025-04-22 04:08:46.547392
80,16,1983,2025-01-29,Eveniet reprehenderit delectus facere veniam.,"At est soluta ab iste. Possimus nam deserunt saepe.
Unde enim et culpa perferendis in. Esse magnam architecto dolorum. Laboriosam asperiores laborum minus.
Magnam saepe dignissimos enim corporis. Exercitationem tempora veniam cum. Nemo quos eligendi vero ducimus.
Explicabo quisquam illum ea blanditiis quaerat iure. Cumque quaerat sint unde quae. Odio minima quidem mollitia modi odio. Inventore vel dicta culpa cum consectetur accusamus hic.
Inventore sed itaque rerum. Nisi iste omnis exercitationem consectetur. Quod sequi quo dolores similique aliquid mollitia. Quisquam incidunt occaecati praesentium esse.
Quod blanditiis voluptate asperiores eos nihil harum iste. Culpa error perferendis sint at.
Hic ea suscipit maxime facilis minus. Vero quidem explicabo officia debitis magni excepturi. At provident nihil minus est.
Error beatae fuga iste hic quis quibusdam.
Impedit nostrum earum quidem impedit occaecati. Ipsam animi laudantium quisquam cum.",좋음,4,바람,False,443,2024-08-31 14:05:27.333974,2025-01-11 12:52:14.702860
81,10,2003,2024-12-16,Minus aperiam magni animi officiis repellendus.,"Consequuntur aliquam optio omnis. Atque ullam distinctio molestiae. Accusamus temporibus voluptates facere aliquam omnis beatae.
Suscipit minima ratione ad incidunt laudantium. Ducimus placeat ex fugit rerum quas ex repellat.
Expedita repellendus hic consequuntur. Expedita veniam in dicta. Accusamus suscipit harum eaque nostrum sit. Aperiam harum deleniti temporibus sit voluptates.
Earum et nihil libero vero facere. Sequi magnam architecto vel possimus ducimus quaerat.
Magni officiis iste explicabo est. Tempora odit unde pariatur. Commodi eos blanditiis totam.
Odit placeat eum dicta voluptatum. Molestias facere ducimus.
Deleniti fugit ipsam est et sed quod. Consequuntur eligendi perferendis libero enim dicta provident. Consectetur laborum voluptatibus nesciunt.
Earum quae culpa molestias quam nam reprehenderit. Magni distinctio nihil consequuntur. Reprehenderit reiciendis accusamus repellat. Velit quos esse expedita tenetur.
A non omnis porro. Explicabo sint quasi quasi.",나쁨,1,바람,True,1894,2025-03-09 13:03:19.505257,2024-12-19 10:35:44.057609
82,39,2004,2025-05-14,Dolor sed distinctio voluptate.,"Minus reiciendis fugit a repellendus id atque. Dolorem eum officiis. Sit atque culpa consequuntur.
Est facere corrupti iusto excepturi magnam officia. Quod aliquid cum. Eius earum deserunt.
Possimus eos qui. Est unde alias ipsum. Ut consequuntur nostrum eius eaque.
Unde quidem assumenda quisquam a. Rerum aspernatur illum eum iusto distinctio.
Non molestiae deserunt dignissimos. Molestiae veniam excepturi ratione. Molestiae non voluptatibus hic id.
Veritatis culpa voluptate deserunt cupiditate. Officia possimus quos velit cumque officia perferendis.
Magnam dolorem voluptatum eveniet eaque. Vel quia consequatur aperiam voluptates itaque.
Accusantium ut sapiente quo doloremque quae ex. Mollitia cupiditate perferendis quis.
Veritatis quis officia recusandae. Inventore tempore nulla voluptatem. Laboriosam quae at nesciunt omnis.
Quam harum corporis et. Illum possimus exercitationem nulla ipsam.",매우나쁨,4,비,True,1258,2025-02-01 14:16:10.732819,2025-04-12 17:53:04.511878
83,19,1991,2025-02-09,Perspiciatis quas illum eligendi cumque.,"Animi quas nihil beatae nam labore alias. Et vitae similique doloremque ullam officiis dolorum.
Sed rem doloremque laudantium.
Reiciendis blanditiis rem nostrum. Consectetur occaecati similique fugit laboriosam odio.
Corrupti consequatur magnam unde ut earum placeat totam. Provident laborum delectus.
Explicabo cupiditate voluptatibus eveniet quo est. Corrupti ratione eius earum.
Expedita sequi sunt sint iusto maiores saepe. Quidem provident accusamus rerum suscipit id. Commodi minima commodi.
Maxime corporis harum quaerat nesciunt culpa alias. Libero dignissimos suscipit tempore quidem cum aliquid neque.
Nesciunt quos non eos quos. Ipsum error minima ducimus tempora vel quisquam numquam.
Vitae ratione placeat porro. Animi nihil consequuntur modi neque ducimus repudiandae reprehenderit.
Mollitia expedita eligendi soluta quia. Aliquam tenetur earum sapiente dolores labore. Eius iure dignissimos.
Libero vero itaque ratione quaerat iste. Deserunt quidem ab.",매우나쁨,9,바람,True,1447,2025-01-19 00:03:01.791346,2025-01-23 08:58:36.076961
84,4,1980,2024-07-24,Voluptatum ipsum delectus.,"Ipsam eaque doloremque. Rerum vitae reprehenderit nostrum dolores sit. Totam optio nesciunt odit eius sint.
Dolor recusandae saepe odit nam facilis dolor atque.
Adipisci ut perferendis excepturi perspiciatis ratione. Voluptates molestias sunt suscipit.
Laudantium impedit dolore mollitia iste totam. Aperiam aliquid omnis quisquam harum facere odit at. Inventore magnam dolorem repudiandae. Aliquam molestiae dignissimos.
Cumque deleniti nisi a nostrum molestiae dolorum. Repudiandae suscipit nobis quas perferendis ratione. Repellat soluta asperiores vel dolorum laudantium.
Id cumque earum tempora reprehenderit nesciunt sequi quae. Eius maxime iste beatae velit aut enim.
Quod modi odit laboriosam odit. Deleniti earum culpa quibusdam ad. Temporibus magnam delectus earum.
Aperiam natus aliquid incidunt tempore voluptatem ipsum. Inventore culpa provident distinctio at autem. Aliquam possimus nobis ad.",매우나쁨,6,맑음,False,321,2025-04-23 16:53:53.391735,2025-05-21 08:26:43.237144
85,34,1997,2024-12-16,Numquam voluptate repellat.,"Magni eligendi vel consectetur dignissimos. Quos impedit dolore illo rerum autem suscipit corporis. Expedita nobis ratione hic blanditiis.
Blanditiis et debitis quasi doloremque dolore. Quasi qui alias molestias quis enim non. Amet odio nobis.
Nesciunt quasi commodi culpa ad eum. Quo a accusamus repudiandae laborum ratione ab.
Asperiores eligendi deleniti.
Voluptatibus adipisci excepturi ducimus amet. Architecto asperiores consectetur temporibus est inventore quod. Voluptate commodi non amet quisquam asperiores excepturi.
Ipsam aut harum aperiam fugiat molestiae. Dolorem asperiores quaerat nam.
Possimus cupiditate hic tempora nulla aperiam neque. Culpa maiores nisi dolore maxime eos dolores. Ut adipisci aliquid animi culpa repellat.
Quisquam minus nisi. Suscipit porro impedit fugiat reprehenderit repudiandae expedita. Facilis placeat quae sapiente voluptates.
Omnis atque maxime in asperiores eos minus. Quae nulla doloremque iusto eligendi quibusdam ratione. Totam nisi dicta.",보통,3,맑음,True,333,2024-12-13 18:20:34.882088,2025-03-17 09:01:31.463119
86,5,2001,2024-06-04,Impedit et natus.,"Illo labore minus architecto cum cupiditate. Quae quae est. Ipsa saepe facilis.
Fuga ut beatae commodi expedita exercitationem. Eveniet unde repudiandae neque. Veritatis enim cumque nemo. Aspernatur quod vitae a maxime cum.
Neque officiis soluta error odio. Asperiores facilis aspernatur facilis.
A et praesentium laboriosam est odio. Corrupti mollitia esse sit vitae quasi. Maiores corrupti voluptatibus amet. Repellendus beatae et dolorum inventore laboriosam nostrum.
Fuga earum aut rem enim inventore quia at. Unde ex incidunt doloribus odio reiciendis nam labore.
Eos perferendis adipisci laborum iure. Dignissimos cum quidem occaecati velit.
Assumenda quibusdam culpa non dolore. Id quod ratione maiores suscipit quas. Voluptatibus commodi laborum sequi.
Beatae aliquam eaque error sunt. Sint deserunt tenetur asperiores necessitatibus minus perferendis.
Suscipit tempora reprehenderit cum in. Velit libero odit eius.",매우좋음,5,맑음,True,360,2024-09-18 05:35:45.653447,2025-01-03 05:39:31.808781
87,9,1982,2024-10-16,Alias tempore amet architecto incidunt.,"Aliquam vel quisquam deserunt neque. Officiis deleniti nostrum eveniet deleniti.
Sunt sint aperiam sed sunt excepturi. Occaecati recusandae cumque minima. Accusantium saepe blanditiis magni deleniti harum minus.
Iste fuga praesentium quidem. Culpa facilis harum doloremque asperiores quae aspernatur. Saepe ipsum velit corrupti quasi quasi.
Rem reiciendis reiciendis sint. Esse sit aperiam. Similique quam incidunt maxime tenetur molestias necessitatibus saepe.
Porro deleniti consectetur ad non. Omnis eligendi distinctio. Architecto soluta repellendus consequatur.
Doloremque sit possimus beatae aspernatur iure vel.
Recusandae repellat sed velit beatae. At delectus nam quaerat facere.
Culpa perspiciatis sequi asperiores officiis dolorem pariatur eos. At quaerat accusantium nihil.
Sequi dolorum harum ipsa illum doloribus eligendi. Amet quo optio.",매우좋음,1,흐림,True,1009,2024-10-10 10:38:56.549406,2025-04-09 04:30:05.924487
88,30,2002,2025-02-20,Et dignissimos quia incidunt modi.,"Modi provident sint inventore enim perferendis. Sequi molestias cum sed incidunt voluptates. Dolore quaerat fuga at quibusdam in.
Quo ipsum voluptatem cupiditate eius quia asperiores. Sit error non at.
Eveniet fugit odio sed sunt at.
Voluptates ratione sunt sit. Consequuntur totam dignissimos vel laborum necessitatibus optio.
Repellendus suscipit labore nam hic accusamus. Architecto ex voluptatem eligendi repellendus.
Est accusamus fugiat animi accusantium autem autem quasi. Sed quibusdam debitis est maxime nisi autem. Eveniet eos commodi suscipit. Quidem culpa asperiores aliquam facilis hic.
Temporibus voluptatem corporis facere nam sunt molestiae numquam. Odio doloremque beatae debitis ad veritatis.
Hic natus deleniti quia. Neque quam dolores fugit tempora placeat sunt.
Dicta consequatur maiores ab similique rerum. Necessitatibus consequatur modi nam occaecati harum. Modi commodi mollitia perspiciatis asperiores blanditiis voluptatibus enim.",좋음,5,눈,True,933,2024-08-05 08:36:05.589517,2025-05-02 21:47:31.303271
89,24,1996,2024-10-29,Laudantium amet beatae.,"Placeat neque tempore optio impedit nihil unde debitis. Laborum libero sequi nemo. Totam eligendi explicabo harum modi maiores aliquam.
Autem officiis sapiente asperiores. Nostrum exercitationem maiores natus enim incidunt explicabo eos. Possimus fugiat illo odit eum minus dignissimos.
Nobis temporibus ab tempore odio voluptas id. Assumenda omnis aliquid neque esse a aut.
Autem deserunt eveniet nobis beatae eaque. Eos impedit tenetur consequatur et quisquam ducimus. Maxime eum placeat odio quis nam.
Harum asperiores similique molestias eius esse hic. Aut animi amet rerum. Quibusdam voluptate ipsa. Recusandae porro ab aspernatur.
Doloremque ea ullam repudiandae odit minus cumque dolorem. Quae explicabo omnis suscipit fugiat exercitationem. Sequi perspiciatis id nemo iste porro doloribus.
Repellat ea dolorem delectus doloribus ipsa libero.
Soluta atque error. Dolore dolorem mollitia optio maiores expedita. Ut tenetur atque distinctio ipsa corrupti qui.",나쁨,3,눈,True,218,2025-02-20 12:50:43.217884,2025-02-25 06:42:27.736257
90,26,1988,2024-12-28,Necessitatibus earum recusandae fugiat.,"Dolore exercitationem iste deserunt. Animi consectetur commodi molestiae similique corrupti blanditiis amet. Odio amet mollitia sint.
Sequi assumenda fuga voluptate. Eum doloremque ut quo pariatur dolore.
Mollitia nulla nihil iure libero excepturi unde. Blanditiis sit error.
Sint quasi commodi. Iure quasi hic reiciendis rem sed. Iusto doloribus pariatur veritatis facere.
Reiciendis veniam et perferendis rerum aliquam molestiae. Ut quod tempora rerum in natus quis. Molestiae sunt odio eveniet ut beatae porro. Dignissimos accusamus rerum nihil sint vel exercitationem.
Nam suscipit ea mollitia laborum dolore explicabo. Doloremque voluptatibus laudantium. Quas illo eos.
Dolorem culpa ea earum. Enim fugiat libero totam esse. Fugit quasi voluptates quas cupiditate voluptatem doloribus.
Placeat quas nesciunt deleniti consectetur quam explicabo nemo. Ratione expedita fugiat blanditiis natus aut ipsam.",나쁨,5,맑음,False,1715,2025-05-18 12:07:10.054314,2025-04-27 00:36:02.699167
91,35,1996,2024-08-24,Molestias in delectus molestias at.,"Deserunt voluptas perspiciatis a fugit a laboriosam exercitationem. Corporis minus veritatis dolorum natus sunt. Totam alias nobis iusto consequuntur libero consectetur.
A quod occaecati quod tenetur. Animi possimus earum corporis commodi.
Temporibus repellat eum maiores harum. Atque ad eum iusto facilis.
Labore praesentium facere unde officiis non. Ad tempore corporis unde tempore ea fugit laudantium. Possimus vero perspiciatis.
Asperiores sed ut quod fugit. Quibusdam asperiores quo dicta expedita neque.
Excepturi quis iure minima dolorum deleniti et. Fugiat esse numquam culpa. Nam debitis nemo.
Consequuntur dicta itaque architecto nobis quos. Fuga nemo praesentium.
Fugit fugit praesentium a assumenda. Et doloremque nemo.
Eveniet architecto at quam. Similique cupiditate facere dicta veritatis quidem accusamus. Officia beatae repudiandae culpa.
Reprehenderit quas veritatis maxime.
Corrupti repellat quisquam atque enim perspiciatis perferendis nulla.",좋음,8,눈,False,1193,2024-09-03 04:13:58.780994,2024-12-16 06:58:49.902989
92,32,1981,2025-01-23,Pariatur laborum porro.,"At vero assumenda ratione. Neque eius doloremque vitae alias quod recusandae tempora.
Sint voluptate tempore vitae ea. Excepturi laboriosam tempora itaque itaque molestias.
Veniam praesentium occaecati ducimus optio fugit. Voluptatem quod optio. Pariatur perferendis accusamus molestias. Labore a neque accusantium nobis possimus.
Odio tempora ab commodi. Debitis ea error deleniti harum inventore fugiat. Aperiam atque eaque totam.
Voluptatem quod perspiciatis nulla. Architecto asperiores soluta aut perferendis accusantium perferendis delectus.
Dolor aperiam magnam optio porro sint voluptatem. Natus commodi nemo quaerat nostrum fugiat.
Nisi sunt ducimus maiores quas aspernatur dolore. Aut vero ipsa vitae quis quos.
Voluptas cupiditate consectetur natus. Quod neque a minima. Aperiam reiciendis veniam vero.
Eveniet possimus illum sit. Temporibus corrupti ab consectetur excepturi quia ipsa.",보통,10,흐림,True,682,2024-06-19 23:40:04.117977,2025-02-22 21:52:59.433779
93,23,1987,2024-06-14,Odit alias blanditiis.,"Esse culpa corporis quam mollitia natus iusto laudantium. Iste adipisci repellendus vero dolore id fugit. Ipsum doloribus dicta aliquid eaque.
Quia omnis dolorem a rem aspernatur qui excepturi. Expedita maiores adipisci alias officiis. Facilis illum nemo officiis impedit.
Officiis iste enim facere. Minima nobis est modi earum earum. Minima sint hic non quasi consequuntur reiciendis laborum.
Eius ipsam corrupti eaque iste enim. Deserunt non sequi quidem voluptates iusto architecto. Ratione fugiat aliquam dolores nam placeat. Optio consequatur illo consequatur ipsa repudiandae molestiae.
Similique id ea dicta nisi repudiandae totam. Ipsa blanditiis iste. Itaque ut veritatis vel.
Placeat quos itaque beatae. Pariatur corrupti accusamus ducimus quas porro distinctio a. Corporis dolorum facilis quo.
Deleniti voluptatibus illum esse placeat. Quos recusandae maxime asperiores.",매우좋음,2,흐림,True,920,2025-05-28 13:50:37.521799,2025-02-01 07:20:53.651375
