price_id,livestock_mkt,record_date,product_type,grade,part,price_per_kg,supply_volume,demand_level,season,disease_outbreak,currency_rate,predicted_price,accuracy_score
265,1,2024-12-06,양고기,3등급,등심,29051,428,보통,겨울,아니오,1284.23,22139,0.759
266,40,2024-07-09,소고기,등외급,등심,10480,3234,낮음,여름,아니오,1159.2,28742,0.946
267,15,2023-10-21,소고기,2등급,뒷다리,34350,2238,보통,봄,아니오,1277.66,28805,0.742
268,37,2024-06-04,양고기,등외급,뒷다리,32061,3061,낮음,겨울,아니오,1216.65,15889,0.921
269,41,2024-11-06,돼지고기,3등급,목살,23227,666,낮음,봄,아니오,1311.42,33855,0.722
270,38,2024-08-25,오리고기,3등급,뒷다리,14569,1052,높음,가을,아니오,1161.74,27607,0.877
271,23,2023-06-18,돼지고기,2등급,삼겹살,26450,2712,높음,겨울,아니오,1325.7,14857,0.86
272,9,2024-01-24,돼지고기,2등급,안심,10526,2789,보통,봄,아니오,1342.62,34715,0.922
273,16,2024-04-14,닭고기,1등급,안심,27540,1849,높음,봄,아니오,1118.77,14156,0.812
274,27,2023-11-25,양고기,3등급,삼겹살,30656,3578,낮음,겨울,아니오,1130.53,27885,0.766
275,31,2025-05-21,양고기,특등급,앞다리,32190,3880,보통,겨울,아니오,1361.59,18938,0.762
276,19,2023-08-12,닭고기,1등급,등심,13130,2285,낮음,겨울,아니오,1156.09,22232,0.717
277,36,2024-04-18,돼지고기,등외급,등심,20628,4857,보통,겨울,아니오,1197.8,27100,0.764
278,41,2025-04-03,소고기,1등급,등심,29828,1730,높음,가을,아니오,1237.27,20612,0.727
279,22,2024-06-24,양고기,3등급,앞다리,18475,2367,보통,가을,아니오,1178.71,29694,0.7
280,12,2023-10-27,오리고기,2등급,뒷다리,19643,2391,낮음,봄,아니오,1358.79,12963,0.796
281,18,2025-04-09,소고기,특등급,앞다리,11395,2197,높음,가을,아니오,1258.31,26016,0.883
282,20,2024-03-19,돼지고기,2등급,앞다리,15804,711,낮음,겨울,아니오,1291.73,25042,0.942
283,29,2025-01-29,소고기,1등급,뒷다리,30010,4315,높음,봄,아니오,1279.09,33752,0.921
284,5,2025-02-24,소고기,2등급,삼겹살,18046,4251,보통,가을,아니오,1283.39,8190,0.823
285,30,2025-04-21,오리고기,2등급,앞다리,26351,4879,보통,겨울,아니오,1276.1,19880,0.795
286,32,2024-05-16,닭고기,특등급,앞다리,24383,1981,낮음,가을,아니오,1204.38,25234,0.837
287,41,2024-04-06,소고기,특등급,갈비,30773,106,보통,가을,아니오,1353.66,20172,0.725
288,24,2025-04-24,소고기,3등급,앞다리,15970,4823,보통,가을,아니오,1285.21,27505,0.82
289,4,2023-06-17,오리고기,등외급,갈비,19347,1913,낮음,여름,아니오,1344.12,25458,0.916
290,42,2025-01-10,양고기,3등급,삼겹살,23655,3742,높음,봄,아니오,1311.8,12386,0.863
291,3,2025-01-26,돼지고기,3등급,안심,29100,2486,보통,봄,아니오,1189.23,34972,0.872
292,12,2025-01-13,돼지고기,등외급,목살,25057,404,보통,여름,아니오,1284.35,13053,0.741
293,22,2025-03-06,닭고기,특등급,안심,33560,3069,높음,겨울,아니오,1125.43,34533,0.718
294,35,2024-07-12,오리고기,1등급,갈비,12025,3485,낮음,가을,아니오,1140.18,18398,0.911
295,32,2023-11-11,양고기,특등급,목살,30006,3011,높음,겨울,아니오,1135.36,30500,0.774
296,48,2023-10-30,양고기,2등급,목살,11461,4039,보통,가을,아니오,1191.61,32108,0.78
297,11,2024-08-21,소고기,3등급,삼겹살,29214,2778,보통,봄,아니오,1154.91,34173,0.938
298,18,2023-12-25,돼지고기,등외급,갈비,15284,3785,낮음,봄,아니오,1308.03,26926,0.719
299,13,2023-11-21,소고기,1등급,삼겹살,8034,393,보통,여름,아니오,1253.25,8778,0.743
300,11,2024-08-13,돼지고기,2등급,목살,31287,3156,높음,여름,아니오,1225.47,26473,0.794
301,24,2025-03-26,소고기,등외급,앞다리,15409,2203,보통,겨울,아니오,1141.36,14667,0.883
302,39,2023-12-03,오리고기,2등급,목살,17708,3131,보통,봄,아니오,1215.11,12808,0.837
303,42,2024-04-09,닭고기,2등급,등심,16594,2405,높음,가을,아니오,1155.73,17449,0.925
304,25,2023-06-12,돼지고기,3등급,앞다리,32845,4353,높음,가을,아니오,1290.65,26897,0.723
305,28,2024-07-07,돼지고기,특등급,갈비,26257,1269,높음,가을,아니오,1308.03,10489,0.849
306,39,2024-11-26,양고기,1등급,등심,14030,3867,보통,겨울,아니오,1293.58,25120,0.853
307,5,2024-05-22,오리고기,특등급,삼겹살,25786,3572,높음,겨울,아니오,1399.97,11031,0.821
308,50,2025-05-19,돼지고기,2등급,갈비,27305,4702,보통,겨울,아니오,1266.47,13520,0.708
309,31,2024-09-05,오리고기,특등급,목살,20909,1880,낮음,봄,아니오,1246.89,33694,0.936
310,41,2025-04-05,소고기,2등급,삼겹살,14956,748,보통,여름,아니오,1142.09,29036,0.741
311,43,2023-08-03,양고기,2등급,삼겹살,33427,4213,낮음,가을,아니오,1194.37,18983,0.922
312,31,2024-01-25,양고기,등외급,목살,20988,1535,낮음,겨울,아니오,1235.3,15876,0.739
313,16,2024-10-12,닭고기,2등급,삼겹살,10393,4704,낮음,봄,아니오,1116.08,20510,0.725
314,36,2024-08-25,오리고기,특등급,뒷다리,23619,614,높음,겨울,아니오,1207.71,28657,0.751
315,44,2024-06-06,돼지고기,등외급,갈비,25431,4940,낮음,겨울,아니오,1102.88,27828,0.747
316,21,2024-08-24,오리고기,2등급,삼겹살,28363,1044,보통,여름,아니오,1140.96,24610,0.874
317,1,2025-04-24,오리고기,특등급,뒷다리,10478,2198,보통,겨울,아니오,1344.56,21772,0.881
318,21,2024-05-24,소고기,등외급,삼겹살,17644,3357,낮음,봄,아니오,1389.15,25864,0.882
319,5,2024-06-29,돼지고기,3등급,안심,30157,2223,낮음,가을,아니오,1251.63,27321,0.766
320,10,2023-06-22,돼지고기,2등급,갈비,25139,3730,낮음,봄,아니오,1248.49,33754,0.77
321,50,2025-04-23,닭고기,3등급,안심,19195,457,낮음,여름,아니오,1305.41,31381,0.759
322,12,2025-03-31,오리고기,2등급,안심,29412,4404,낮음,봄,아니오,1224.69,8639,0.712
323,33,2025-04-21,오리고기,2등급,안심,25211,4131,낮음,여름,아니오,1351.97,29480,0.843
324,23,2024-05-31,소고기,등외급,목살,10166,4932,높음,겨울,아니오,1246.61,15812,0.91
325,22,2025-01-23,닭고기,3등급,갈비,32173,1689,보통,겨울,아니오,1124.8,21017,0.738
326,49,2024-01-22,양고기,1등급,목살,31983,2070,낮음,봄,아니오,1109.26,30120,0.79
327,30,2024-01-01,돼지고기,등외급,갈비,26830,1080,높음,봄,아니오,1328.32,9708,0.807
328,11,2024-12-19,양고기,2등급,갈비,13860,3719,보통,봄,아니오,1187.63,21475,0.774
329,4,2025-03-27,오리고기,3등급,갈비,19549,4734,높음,겨울,아니오,1182.46,19776,0.866
330,42,2024-07-18,양고기,3등급,뒷다리,19387,4155,높음,겨울,아니오,1261.28,24642,0.85
331,27,2023-09-18,돼지고기,2등급,등심,19539,4056,높음,가을,아니오,1150.46,34437,0.75
332,24,2025-01-28,양고기,등외급,앞다리,26247,3613,높음,여름,아니오,1237.2,24395,0.706
333,5,2023-10-10,양고기,등외급,등심,21275,3489,보통,가을,아니오,1322.76,30514,0.743
334,17,2025-01-23,양고기,1등급,목살,15266,3946,보통,여름,예,1329.78,15675,0.773
335,49,2023-07-12,닭고기,2등급,목살,12609,1673,보통,봄,아니오,1264.92,19120,0.72
336,15,2023-11-02,오리고기,3등급,앞다리,25421,3829,보통,여름,아니오,1133.96,11601,0.911
337,50,2023-06-07,소고기,3등급,갈비,23125,620,보통,봄,아니오,1134.26,16272,0.777
338,39,2024-10-07,양고기,특등급,갈비,21858,2745,낮음,가을,아니오,1332.53,20414,0.799
339,19,2024-08-04,닭고기,3등급,삼겹살,11235,1994,보통,봄,예,1346.98,12716,0.822
340,35,2024-04-22,닭고기,1등급,안심,33511,1456,보통,봄,아니오,1210.06,17361,0.865
341,29,2024-04-17,소고기,특등급,삼겹살,34737,704,낮음,가을,아니오,1346.78,17486,0.723
342,14,2024-02-23,닭고기,3등급,목살,23573,2911,보통,겨울,아니오,1112.48,14758,0.836
343,27,2023-09-07,닭고기,1등급,삼겹살,24686,4305,낮음,봄,아니오,1315.69,15245,0.746
344,30,2023-06-02,오리고기,등외급,앞다리,23490,1987,보통,가을,아니오,1263.91,32707,0.921
345,41,2024-07-16,돼지고기,특등급,갈비,12218,2655,보통,겨울,아니오,1396.93,34483,0.792
346,28,2024-07-18,소고기,특등급,갈비,14070,3437,낮음,여름,아니오,1130.72,30309,0.811
347,13,2025-03-31,돼지고기,특등급,안심,28130,2180,보통,겨울,아니오,1349.02,32654,0.766
348,24,2023-12-31,양고기,등외급,뒷다리,11111,4934,보통,가을,아니오,1325.4,30514,0.816
349,19,2023-10-11,소고기,특등급,등심,31120,4326,높음,봄,아니오,1189.31,25404,0.757
350,9,2023-06-05,돼지고기,1등급,등심,30345,3390,높음,봄,아니오,1399.79,29426,0.767
351,36,2025-05-27,닭고기,등외급,삼겹살,10103,4386,높음,겨울,아니오,1234.92,34954,0.715
352,1,2024-08-20,소고기,특등급,뒷다리,34951,2340,보통,여름,아니오,1204.57,16530,0.888
353,48,2024-10-14,오리고기,3등급,삼겹살,16595,3672,보통,겨울,아니오,1345.02,10050,0.867
354,48,2023-11-08,오리고기,등외급,갈비,27567,4805,보통,봄,아니오,1231.72,29832,0.721
355,45,2024-06-18,양고기,3등급,삼겹살,13983,4838,보통,봄,아니오,1398.19,20992,0.786
356,32,2023-12-16,돼지고기,2등급,앞다리,31208,1938,낮음,봄,아니오,1332.69,8558,0.835
357,45,2025-03-02,양고기,2등급,삼겹살,16960,4555,보통,가을,아니오,1171.08,10797,0.943
358,11,2024-04-08,닭고기,특등급,뒷다리,22603,1503,낮음,봄,아니오,1343.21,10811,0.847
359,40,2023-09-29,오리고기,특등급,갈비,18843,2886,높음,겨울,아니오,1276.38,9467,0.838
360,25,2024-12-24,양고기,2등급,뒷다리,16162,2777,낮음,봄,아니오,1205.19,10256,0.91
361,10,2024-03-31,오리고기,등외급,앞다리,30665,2206,보통,봄,아니오,1313.23,23173,0.905
362,19,2023-11-18,소고기,3등급,앞다리,16742,3697,높음,겨울,예,1289.83,22821,0.805
363,33,2024-10-30,양고기,2등급,갈비,29548,1323,보통,겨울,아니오,1149.79,12523,0.834
364,36,2024-06-15,소고기,2등급,삼겹살,17492,1957,보통,가을,아니오,1141.77,11722,0.917
365,40,2024-04-22,오리고기,2등급,뒷다리,21348,3974,낮음,봄,아니오,1161.99,30688,0.819
366,31,2024-05-03,오리고기,2등급,안심,17501,1011,높음,여름,아니오,1162.08,18222,0.92
367,44,2024-02-23,오리고기,등외급,목살,8255,1410,보통,여름,아니오,1117.81,31380,0.819
368,16,2024-07-05,양고기,등외급,삼겹살,12671,4095,보통,여름,아니오,1205.24,11469,0.72
369,50,2024-06-30,소고기,3등급,앞다리,24936,1508,보통,겨울,아니오,1184.33,24959,0.926
370,21,2025-05-24,오리고기,3등급,앞다리,20286,2121,높음,겨울,아니오,1261.63,16490,0.879
371,29,2025-05-12,닭고기,특등급,목살,22637,3020,보통,여름,아니오,1197.1,20439,0.826
372,18,2023-06-12,소고기,등외급,삼겹살,31023,700,높음,봄,아니오,1311.22,34050,0.925
373,26,2024-08-07,소고기,2등급,뒷다리,24292,3125,낮음,봄,아니오,1186.8,18265,0.9
374,35,2023-07-03,닭고기,등외급,목살,33649,330,높음,봄,아니오,1180.2,23944,0.869
375,4,2023-08-06,돼지고기,2등급,안심,11092,3199,보통,겨울,아니오,1357.41,18547,0.855
376,25,2025-05-10,돼지고기,특등급,안심,10567,994,낮음,봄,아니오,1395.65,22682,0.73
377,15,2025-05-03,닭고기,등외급,갈비,10759,3532,높음,여름,아니오,1303.79,8781,0.889
378,29,2023-08-22,닭고기,2등급,갈비,27224,4780,보통,여름,아니오,1128.57,34803,0.743
379,48,2023-07-22,소고기,1등급,안심,10806,3090,보통,봄,아니오,1388.83,30199,0.946
380,35,2025-05-09,오리고기,1등급,안심,20139,121,낮음,겨울,아니오,1335.71,32320,0.943
381,21,2024-06-02,닭고기,1등급,삼겹살,13898,643,보통,봄,아니오,1375.63,17210,0.902
382,9,2024-10-26,닭고기,2등급,등심,33103,3153,낮음,여름,아니오,1397.75,19227,0.732
383,29,2024-12-09,오리고기,3등급,갈비,14489,3695,높음,가을,예,1360.11,13152,0.806
384,2,2023-07-20,닭고기,등외급,등심,28480,1738,보통,가을,아니오,1138.07,19903,0.947
385,12,2024-03-04,소고기,등외급,삼겹살,34864,1230,보통,봄,아니오,1359.82,11093,0.809
386,35,2024-07-19,소고기,3등급,삼겹살,29475,3052,낮음,겨울,아니오,1174.9,33738,0.949
387,22,2025-02-28,돼지고기,2등급,삼겹살,19575,537,높음,가을,예,1313.42,25732,0.857
388,41,2024-07-25,돼지고기,3등급,뒷다리,23756,1943,낮음,여름,아니오,1348.54,21344,0.909
389,5,2024-04-11,닭고기,2등급,뒷다리,22529,4785,낮음,겨울,아니오,1328.44,18020,0.764
390,14,2024-03-04,소고기,등외급,목살,18698,3202,보통,겨울,아니오,1302.87,24948,0.928
391,45,2025-04-01,오리고기,1등급,안심,32194,2100,보통,봄,아니오,1246.84,18394,0.929
392,29,2023-06-09,돼지고기,3등급,앞다리,34231,2695,보통,여름,아니오,1273.23,10432,0.717
393,3,2023-07-26,소고기,3등급,뒷다리,18093,4968,낮음,겨울,아니오,1180.62,13661,0.797
394,30,2025-04-22,소고기,특등급,안심,20612,4062,보통,봄,아니오,1224.27,33181,0.799
395,24,2024-05-03,오리고기,특등급,삼겹살,26588,1965,보통,가을,아니오,1235.6,15785,0.782
396,16,2024-09-30,오리고기,3등급,목살,34575,2491,낮음,가을,예,1290.09,16085,0.769
397,32,2025-05-05,닭고기,2등급,뒷다리,9732,2754,낮음,가을,아니오,1364.04,14431,0.815
398,12,2024-10-07,양고기,특등급,안심,28092,3653,보통,겨울,아니오,1127.93,15458,0.918
399,42,2024-08-12,닭고기,3등급,뒷다리,23036,4260,높음,여름,아니오,1254.68,10283,0.897
400,28,2023-09-16,돼지고기,등외급,안심,15438,1547,낮음,봄,아니오,1183.47,8306,0.856
401,29,2024-03-15,돼지고기,특등급,앞다리,21491,2661,높음,겨울,아니오,1380.9,12186,0.831
402,18,2023-12-14,닭고기,3등급,안심,19167,3639,보통,겨울,아니오,1210.72,16229,0.805
403,35,2024-06-21,닭고기,등외급,뒷다리,27355,733,높음,가을,아니오,1385.08,25350,0.804
404,10,2025-03-29,양고기,1등급,안심,32110,1062,높음,가을,아니오,1198.19,28292,0.737
405,4,2024-09-22,오리고기,등외급,갈비,18858,3365,낮음,겨울,아니오,1100.74,13686,0.847
406,9,2025-03-14,돼지고기,1등급,뒷다리,25904,2430,보통,여름,아니오,1332.24,27572,0.89
407,3,2024-05-23,소고기,3등급,갈비,13341,1315,낮음,봄,아니오,1319.82,25718,0.935
408,12,2024-08-08,소고기,특등급,등심,8661,3840,보통,가을,아니오,1319.28,12090,0.931
409,49,2024-01-23,오리고기,등외급,앞다리,19553,752,낮음,봄,아니오,1237.53,19608,0.841
410,39,2023-07-21,닭고기,3등급,뒷다리,12833,3312,낮음,봄,아니오,1299.24,25350,0.725
411,28,2025-05-13,오리고기,특등급,삼겹살,17022,2043,보통,겨울,아니오,1207.47,23198,0.772
412,23,2023-07-16,돼지고기,2등급,앞다리,30658,3454,낮음,겨울,아니오,1119.0,11355,0.834
413,7,2024-04-13,돼지고기,1등급,뒷다리,21372,938,높음,봄,아니오,1260.33,28152,0.786
414,2,2023-12-18,돼지고기,1등급,등심,13049,4291,보통,가을,아니오,1165.35,22390,0.803
415,32,2024-12-20,소고기,3등급,등심,11056,2611,낮음,겨울,아니오,1228.89,23924,0.796
416,46,2023-06-12,돼지고기,특등급,목살,33809,1478,보통,봄,아니오,1163.56,18867,0.821
417,2,2024-01-08,돼지고기,3등급,삼겹살,33049,2613,높음,가을,아니오,1180.56,15202,0.852
418,48,2024-09-07,오리고기,3등급,삼겹살,32623,3564,높음,가을,아니오,1348.5,17412,0.709
419,45,2024-11-13,소고기,3등급,삼겹살,14175,4954,낮음,여름,아니오,1201.33,19994,0.769
420,15,2024-11-15,소고기,특등급,안심,16978,2957,보통,여름,아니오,1273.38,21244,0.736
421,7,2025-04-08,오리고기,특등급,삼겹살,18221,4229,높음,여름,아니오,1269.84,8908,0.852
422,50,2024-03-08,닭고기,2등급,앞다리,17185,2448,낮음,여름,아니오,1245.6,20922,0.873
423,13,2023-07-10,오리고기,1등급,뒷다리,16687,4127,높음,겨울,아니오,1203.12,31207,0.71
424,34,2024-04-19,돼지고기,등외급,삼겹살,11422,1647,높음,가을,예,1304.77,22469,0.922
425,33,2023-08-25,오리고기,특등급,삼겹살,31893,1297,높음,가을,아니오,1114.52,13900,0.783
426,42,2023-07-27,돼지고기,3등급,앞다리,30260,4023,높음,가을,아니오,1129.87,22769,0.759
427,23,2025-05-15,소고기,3등급,안심,24983,3797,높음,봄,예,1335.17,29968,0.886
428,5,2025-03-26,오리고기,3등급,삼겹살,22651,1964,보통,여름,아니오,1237.87,21030,0.93
429,12,2025-01-04,닭고기,3등급,갈비,8241,2520,낮음,여름,아니오,1137.27,19896,0.924
430,31,2024-03-15,돼지고기,2등급,목살,25129,574,보통,봄,아니오,1357.3,30815,0.705
431,16,2025-01-10,오리고기,2등급,삼겹살,19279,640,높음,여름,예,1232.39,22339,0.904
432,46,2025-01-29,소고기,3등급,목살,11114,3371,낮음,가을,아니오,1100.2,20690,0.776
433,36,2024-09-01,소고기,특등급,갈비,27913,4671,보통,겨울,아니오,1387.41,12078,0.77
434,49,2024-07-07,닭고기,2등급,등심,34699,184,보통,여름,아니오,1160.7,18839,0.823
435,35,2024-12-10,닭고기,2등급,안심,23271,4799,낮음,겨울,아니오,1306.58,18430,0.874
436,34,2024-11-23,돼지고기,특등급,뒷다리,28727,2259,높음,여름,아니오,1139.57,22098,0.725
437,16,2024-08-13,돼지고기,3등급,뒷다리,30406,3084,낮음,겨울,아니오,1295.0,24941,0.917
438,40,2024-01-04,오리고기,특등급,목살,32498,2983,높음,봄,아니오,1147.69,28475,0.734
439,32,2023-06-10,오리고기,등외급,앞다리,10313,150,보통,봄,예,1379.82,8346,0.944
440,40,2025-04-02,오리고기,3등급,뒷다리,25008,4173,낮음,봄,아니오,1182.21,21392,0.811
441,3,2023-12-05,닭고기,2등급,안심,12875,3781,높음,여름,예,1296.38,14153,0.906
442,17,2024-09-09,오리고기,2등급,앞다리,8076,2732,높음,여름,아니오,1175.12,27356,0.767
443,50,2024-12-24,돼지고기,2등급,뒷다리,17788,3367,낮음,봄,아니오,1211.55,25021,0.804
444,6,2024-03-27,소고기,3등급,앞다리,33761,4831,낮음,가을,아니오,1371.14,32068,0.861
445,36,2023-10-07,양고기,3등급,앞다리,33034,3325,높음,봄,아니오,1149.66,30678,0.747
446,33,2024-03-21,돼지고기,특등급,앞다리,12344,4956,보통,여름,아니오,1218.9,18036,0.753
447,27,2025-02-05,소고기,특등급,뒷다리,9110,1180,보통,여름,아니오,1191.65,29477,0.906
448,1,2024-06-16,닭고기,3등급,목살,12878,1439,낮음,가을,아니오,1309.83,24517,0.885
449,15,2024-07-17,소고기,1등급,갈비,8935,3235,낮음,여름,아니오,1170.24,22364,0.89
450,41,2024-12-09,소고기,특등급,안심,18625,2644,높음,겨울,아니오,1296.65,21188,0.917
451,49,2025-05-04,소고기,1등급,등심,26032,2896,보통,겨울,예,1311.11,16361,0.905
452,34,2024-04-08,소고기,3등급,갈비,19418,1585,보통,겨울,아니오,1100.33,12290,0.829
453,13,2024-11-16,닭고기,특등급,앞다리,26388,3010,높음,가을,아니오,1243.04,18584,0.74
454,11,2025-05-11,오리고기,2등급,등심,15697,1701,높음,가을,아니오,1139.81,14519,0.778
455,43,2023-10-11,양고기,등외급,갈비,31727,2004,높음,가을,아니오,1167.86,33698,0.827
456,47,2024-03-19,돼지고기,3등급,갈비,16779,4666,낮음,여름,아니오,1303.99,17097,0.734
457,28,2025-02-04,소고기,1등급,등심,8060,3981,높음,가을,아니오,1102.79,28931,0.913
458,25,2023-12-20,양고기,1등급,삼겹살,29384,3989,보통,겨울,아니오,1308.68,32646,0.92
459,5,2023-07-24,오리고기,3등급,안심,23715,2000,높음,겨울,아니오,1345.13,13219,0.707
460,23,2024-05-12,소고기,3등급,앞다리,16437,1991,낮음,겨울,아니오,1396.45,9182,0.748
461,16,2024-11-23,양고기,3등급,안심,8976,4340,높음,겨울,아니오,1226.69,20409,0.908
462,40,2025-02-08,닭고기,1등급,삼겹살,27565,301,낮음,봄,아니오,1139.65,13580,0.909
463,28,2024-07-30,닭고기,등외급,안심,30672,4150,높음,겨울,아니오,1121.25,30229,0.762
464,42,2024-09-03,돼지고기,등외급,삼겹살,25345,3799,보통,여름,아니오,1214.92,23306,0.814
465,18,2025-02-25,소고기,3등급,앞다리,8113,2831,낮음,봄,아니오,1319.23,15755,0.93
466,39,2025-03-30,양고기,등외급,등심,33713,3561,낮음,가을,아니오,1130.73,15815,0.876
467,47,2024-05-29,양고기,1등급,뒷다리,18032,1163,높음,봄,아니오,1194.01,8422,0.768
468,5,2024-10-07,양고기,특등급,삼겹살,21267,2092,낮음,여름,아니오,1364.3,16805,0.906
469,10,2024-11-17,돼지고기,3등급,앞다리,16358,2545,보통,겨울,아니오,1141.14,15614,0.826
470,24,2024-03-10,돼지고기,2등급,갈비,14570,4540,높음,가을,아니오,1332.04,11995,0.859
471,39,2025-03-31,소고기,1등급,앞다리,8004,125,보통,여름,아니오,1325.95,25365,0.731
472,50,2025-04-09,오리고기,2등급,삼겹살,21227,2846,낮음,가을,아니오,1139.94,15165,0.708
473,23,2024-06-30,닭고기,1등급,목살,14581,2695,낮음,겨울,아니오,1397.88,23500,0.793
474,39,2024-08-18,오리고기,2등급,안심,21676,1372,낮음,가을,아니오,1142.86,10447,0.849
475,49,2024-09-26,양고기,특등급,앞다리,9224,2038,보통,가을,예,1259.15,27365,0.744
476,50,2023-06-29,소고기,1등급,목살,29277,1630,높음,겨울,아니오,1102.54,17116,0.918
477,23,2024-10-31,소고기,특등급,안심,32406,3514,보통,봄,예,1295.01,30043,0.847
478,3,2024-05-04,소고기,특등급,삼겹살,28246,1248,보통,여름,아니오,1232.03,16631,0.787
479,17,2023-09-12,닭고기,특등급,등심,26983,2382,보통,겨울,아니오,1316.73,27557,0.741
480,50,2024-01-29,소고기,등외급,목살,24658,2948,높음,여름,아니오,1288.42,23196,0.924
481,32,2024-01-04,오리고기,등외급,갈비,28877,765,높음,봄,아니오,1145.41,26649,0.887
482,37,2025-01-02,돼지고기,3등급,안심,12892,3685,높음,겨울,아니오,1223.51,20106,0.872
483,6,2023-06-23,돼지고기,1등급,안심,10032,2251,높음,가을,아니오,1305.97,12761,0.771
484,9,2024-01-08,소고기,등외급,목살,32716,4540,높음,봄,아니오,1357.99,18351,0.797
485,6,2024-06-26,닭고기,2등급,앞다리,27286,4314,보통,봄,아니오,1126.01,15828,0.741
486,47,2024-09-20,돼지고기,3등급,삼겹살,30375,3303,높음,가을,아니오,1130.14,20997,0.843
487,7,2023-11-11,오리고기,2등급,뒷다리,10637,3615,높음,가을,아니오,1325.73,31595,0.941
488,10,2024-08-07,소고기,특등급,등심,20688,3885,높음,봄,아니오,1276.87,12644,0.914
489,30,2023-06-29,오리고기,3등급,목살,8157,1227,낮음,겨울,예,1215.21,30699,0.862
490,22,2023-07-29,닭고기,특등급,앞다리,33286,1340,보통,겨울,아니오,1388.97,11190,0.869
491,4,2024-08-11,오리고기,3등급,목살,13359,1304,높음,여름,아니오,1194.35,17304,0.767
492,8,2025-05-15,닭고기,1등급,뒷다리,28851,1765,낮음,여름,아니오,1141.95,26547,0.802
493,12,2024-05-02,돼지고기,1등급,안심,32841,3585,높음,봄,아니오,1183.09,15499,0.705
494,43,2023-09-30,돼지고기,2등급,목살,10875,3640,보통,가을,아니오,1125.27,27203,0.895
495,21,2024-11-03,오리고기,1등급,목살,8881,713,낮음,가을,아니오,1266.02,31292,0.892
496,32,2024-02-27,양고기,등외급,뒷다리,32618,2551,낮음,봄,예,1280.0,31907,0.702
497,28,2023-08-16,양고기,1등급,뒷다리,20700,530,높음,봄,아니오,1282.28,14342,0.928
498,2,2024-04-13,오리고기,3등급,앞다리,29431,4706,낮음,가을,아니오,1333.69,14140,0.862
499,23,2025-01-20,닭고기,특등급,뒷다리,26848,3441,보통,겨울,아니오,1307.14,26156,0.85
500,19,2024-07-27,돼지고기,특등급,앞다리,32792,4437,높음,여름,아니오,1354.37,21397,0.702
501,12,2024-09-15,소고기,1등급,목살,15290,2800,낮음,겨울,아니오,1297.52,22863,0.763
502,24,2023-08-15,오리고기,2등급,앞다리,26527,3371,낮음,여름,예,1190.49,22840,0.901
503,14,2024-05-30,오리고기,등외급,등심,26067,1961,낮음,가을,아니오,1255.32,12889,0.776
504,25,2025-04-13,닭고기,등외급,목살,11568,4801,낮음,봄,아니오,1252.86,18011,0.942
505,33,2023-12-23,양고기,2등급,갈비,34259,3744,낮음,봄,아니오,1324.35,25965,0.861
506,41,2024-09-16,오리고기,3등급,갈비,13637,231,낮음,겨울,아니오,1188.66,29845,0.806
507,35,2025-04-20,돼지고기,특등급,안심,18448,4251,보통,겨울,아니오,1116.37,18077,0.794
508,36,2024-12-31,돼지고기,특등급,갈비,30948,3294,높음,봄,아니오,1369.37,28171,0.787
509,34,2023-09-03,돼지고기,1등급,삼겹살,9716,2961,보통,봄,예,1386.4,23749,0.763
510,16,2023-11-09,소고기,3등급,갈비,9689,386,높음,봄,아니오,1248.47,10860,0.817
511,26,2023-07-20,양고기,특등급,삼겹살,15212,1418,낮음,여름,아니오,1133.82,28392,0.869
512,18,2024-11-19,소고기,특등급,뒷다리,8432,428,낮음,겨울,아니오,1249.87,14818,0.906
513,5,2023-07-28,오리고기,2등급,뒷다리,33482,4192,높음,가을,아니오,1278.18,11680,0.799
514,37,2024-11-25,닭고기,3등급,등심,15303,120,높음,겨울,아니오,1258.49,11050,0.726
515,20,2023-10-18,양고기,등외급,뒷다리,24276,879,높음,겨울,아니오,1393.31,10523,0.828
516,15,2024-08-21,소고기,2등급,등심,17364,761,낮음,봄,아니오,1396.06,34272,0.866
517,32,2023-09-14,오리고기,2등급,안심,28248,2515,보통,여름,아니오,1380.18,34705,0.911
518,2,2024-12-11,돼지고기,2등급,앞다리,29786,2851,보통,여름,아니오,1139.59,8450,0.794
519,33,2024-03-19,닭고기,1등급,삼겹살,29036,1777,낮음,가을,아니오,1358.24,21565,0.862
520,16,2024-03-11,오리고기,2등급,앞다리,12203,1831,높음,가을,아니오,1270.51,33278,0.852
521,49,2023-10-29,돼지고기,특등급,갈비,14380,3374,높음,여름,아니오,1209.62,19846,0.775
522,44,2025-04-22,닭고기,3등급,앞다리,9565,4942,보통,봄,아니오,1304.88,23823,0.727
523,12,2024-05-22,닭고기,특등급,목살,10705,3573,보통,봄,아니오,1328.82,13744,0.716
524,50,2024-05-19,양고기,1등급,앞다리,19038,3211,낮음,겨울,아니오,1386.34,26196,0.947
525,16,2024-08-28,양고기,특등급,갈비,14871,1063,낮음,봄,예,1331.11,32520,0.86
526,44,2025-02-15,돼지고기,등외급,목살,16768,3995,보통,겨울,아니오,1105.01,8551,0.915
527,8,2023-10-08,양고기,등외급,뒷다리,31518,3232,보통,겨울,아니오,1120.26,10890,0.765
528,44,2025-03-01,닭고기,등외급,삼겹살,16469,4739,낮음,여름,아니오,1178.66,12599,0.878
